Year,State,County,Total Population,Total Employed Civilians,Total Unemployed Civilians,Total People in the Military,Total Population in Poverty
2019,New York,Albany CountyAllegany CountyBronx CountyBroome CountyCattaraugus CountyCayuga CountyChautauqua CountyChemung CountyChenango CountyClinton CountyColumbia CountyCortland CountyDelaware CountyDutchess CountyErie CountyEssex CountyFranklin CountyFulton CountyGenesee CountyGreene CountyHamilton CountyHerkimer CountyJefferson CountyKings CountyLewis CountyLivingston CountyMadison CountyMonroe CountyMontgomery CountyNassau CountyNew York CountyNiagara CountyOneida CountyOnondaga CountyOntario CountyOrange CountyOrleans CountyOswego CountyOtsego CountyPutnam CountyQueens CountyRensselaer CountyRichmond CountyRockland CountySt. Lawrence CountySaratoga CountySchenectady CountySchoharie CountySchuyler CountySeneca CountySteuben CountySuffolk CountySullivan CountyTioga CountyTompkins CountyUlster CountyWarren CountyWashington CountyWayne CountyWestchester CountyWyoming CountyYates County,19572319,9498320.0,547509.0,23390.0,2681277.0
2019,North Carolina,Alamance CountyAlexander CountyAlleghany CountyAnson CountyAshe CountyAvery CountyBeaufort CountyBertie CountyBladen CountyBrunswick CountyBuncombe CountyBurke CountyCabarrus CountyCaldwell CountyCamden CountyCarteret CountyCaswell CountyCatawba CountyChatham CountyCherokee CountyChowan CountyClay CountyCleveland CountyColumbus CountyCraven CountyCumberland CountyCurrituck CountyDare CountyDavidson CountyDavie CountyDuplin CountyDurham CountyEdgecombe CountyForsyth CountyFranklin CountyGaston CountyGates CountyGraham CountyGranville CountyGreene CountyGuilford CountyHalifax CountyHarnett CountyHaywood CountyHenderson CountyHertford CountyHoke CountyHyde CountyIredell CountyJackson CountyJohnston CountyJones CountyLee CountyLenoir CountyLincoln CountyMcDowell CountyMacon CountyMadison CountyMartin CountyMecklenburg CountyMitchell CountyMontgomery CountyMoore CountyNash CountyNew Hanover CountyNorthampton CountyOnslow CountyOrange CountyPamlico CountyPasquotank CountyPender CountyPerquimans CountyPerson CountyPitt CountyPolk CountyRandolph CountyRichmond CountyRobeson CountyRockingham CountyRowan CountyRutherford CountySampson CountyScotland CountyStanly CountyStokes CountySurry CountySwain CountyTransylvania CountyTyrrell CountyUnion CountyVance CountyWake CountyWarren CountyWashington CountyWatauga CountyWayne CountyWilkes CountyWilson CountyYadkin CountyYancey County,10264876,4764135.0,281344.0,94310.0,1467591.0
2019,North Dakota,Adams CountyBarnes CountyBenson CountyBillings CountyBottineau CountyBowman CountyBurke CountyBurleigh CountyCass CountyCavalier CountyDickey CountyDivide CountyDunn CountyEddy CountyEmmons CountyFoster CountyGolden Valley CountyGrand Forks CountyGrant CountyGriggs CountyHettinger CountyKidder CountyLaMoure CountyLogan CountyMcHenry CountyMcIntosh CountyMcKenzie CountyMcLean CountyMercer CountyMorton CountyMountrail CountyNelson CountyOliver CountyPembina CountyPierce CountyRamsey CountyRansom CountyRenville CountyRichland CountyRolette CountySargent CountySheridan CountySioux CountySlope CountyStark CountySteele CountyStutsman CountyTowner CountyTraill CountyWalsh CountyWard CountyWells CountyWilliams County,756717,402322.0,11406.0,6563.0,78198.0
2019,Ohio,Adams CountyAllen CountyAshland CountyAshtabula CountyAthens CountyAuglaize CountyBelmont CountyBrown CountyButler CountyCarroll CountyChampaign CountyClark CountyClermont CountyClinton CountyColumbiana CountyCoshocton CountyCrawford CountyCuyahoga CountyDarke CountyDefiance CountyDelaware CountyErie CountyFairfield CountyFayette CountyFranklin CountyFulton CountyGallia CountyGeauga CountyGreene CountyGuernsey CountyHamilton CountyHancock CountyHardin CountyHarrison CountyHenry CountyHighland CountyHocking CountyHolmes CountyHuron CountyJackson CountyJefferson CountyKnox CountyLake CountyLawrence CountyLicking CountyLogan CountyLorain CountyLucas CountyMadison CountyMahoning CountyMarion CountyMedina CountyMeigs CountyMercer CountyMiami CountyMonroe CountyMontgomery CountyMorgan CountyMorrow CountyMuskingum CountyNoble CountyOttawa CountyPaulding CountyPerry CountyPickaway CountyPike CountyPortage CountyPreble CountyPutnam CountyRichland CountyRoss CountySandusky CountyScioto CountySeneca CountyShelby CountyStark CountySummit CountyTrumbull CountyTuscarawas CountyUnion CountyVan Wert CountyVinton CountyWarren CountyWashington CountyWayne CountyWilliams CountyWood CountyWyandot County,11655397,5595444.0,314483.0,8544.0,1588343.0
2019,Oklahoma,Adair CountyAlfalfa CountyAtoka CountyBeaver CountyBeckham CountyBlaine CountyBryan CountyCaddo CountyCanadian CountyCarter CountyCherokee CountyChoctaw CountyCimarron CountyCleveland CountyCoal CountyComanche CountyCotton CountyCraig CountyCreek CountyCuster CountyDelaware CountyDewey CountyEllis CountyGarfield CountyGarvin CountyGrady CountyGrant CountyGreer CountyHarmon CountyHarper CountyHaskell CountyHughes CountyJackson CountyJefferson CountyJohnston CountyKay CountyKingfisher CountyKiowa CountyLatimer CountyLe Flore CountyLincoln CountyLogan CountyLove CountyMcClain CountyMcCurtain CountyMcIntosh CountyMajor CountyMarshall CountyMayes CountyMurray CountyMuskogee CountyNoble CountyNowata CountyOkfuskee CountyOklahoma CountyOkmulgee CountyOsage CountyOttawa CountyPawnee CountyPayne CountyPittsburg CountyPontotoc CountyPottawatomie CountyPushmataha CountyRoger Mills CountyRogers CountySeminole CountySequoyah CountyStephens CountyTexas CountyTillman CountyTulsa CountyWagoner CountyWashington CountyWashita CountyWoods CountyWoodward County,3932870,1772123.0,94834.0,18971.0,598373.0
2019,Oregon,Baker CountyBenton CountyClackamas CountyClatsop CountyColumbia CountyCoos CountyCrook CountyCurry CountyDeschutes CountyDouglas CountyGilliam CountyGrant CountyHarney CountyHood River CountyJackson CountyJefferson CountyJosephine CountyKlamath CountyLake CountyLane CountyLincoln CountyLinn CountyMalheur CountyMarion CountyMorrow CountyMultnomah CountyPolk CountySherman CountyTillamook CountyUmatilla CountyUnion CountyWallowa CountyWasco CountyWashington CountyWheeler CountyYamhill County,4129803,1979043.0,114559.0,3090.0,533527.0
2019,Pennsylvania,Adams CountyAllegheny CountyArmstrong CountyBeaver CountyBedford CountyBerks CountyBlair CountyBradford CountyBucks CountyButler CountyCambria CountyCameron CountyCarbon CountyCentre CountyChester CountyClarion CountyClearfield CountyClinton CountyColumbia CountyCrawford CountyCumberland CountyDauphin CountyDelaware CountyElk CountyErie CountyFayette CountyForest CountyFranklin CountyFulton CountyGreene CountyHuntingdon CountyIndiana CountyJefferson CountyJuniata CountyLackawanna CountyLancaster CountyLawrence CountyLebanon CountyLehigh CountyLuzerne CountyLycoming CountyMcKean CountyMercer CountyMifflin CountyMonroe CountyMontgomery CountyMontour CountyNorthampton CountyNorthumberland CountyPerry CountyPhiladelphia CountyPike CountyPotter CountySchuylkill CountySnyder CountySomerset CountySullivan CountySusquehanna CountyTioga CountyUnion CountyVenango CountyWarren CountyWashington CountyWayne CountyWestmoreland CountyWyoming CountyYork County,12791530,6199456.0,347378.0,6555.0,1539183.0
2019,Puerto Rico,Adjuntas MunicipioAguada MunicipioAguadilla MunicipioAguas Buenas MunicipioAibonito MunicipioAñasco MunicipioArecibo MunicipioArroyo MunicipioBarceloneta MunicipioBarranquitas MunicipioBayamón MunicipioCabo Rojo MunicipioCaguas MunicipioCamuy MunicipioCanóvanas MunicipioCarolina MunicipioCataño MunicipioCayey MunicipioCeiba MunicipioCiales MunicipioCidra MunicipioCoamo MunicipioComerío MunicipioCorozal MunicipioCulebra MunicipioDorado MunicipioFajardo MunicipioFlorida MunicipioGuánica MunicipioGuayama MunicipioGuayanilla MunicipioGuaynabo MunicipioGurabo MunicipioHatillo MunicipioHormigueros MunicipioHumacao MunicipioIsabela MunicipioJayuya MunicipioJuana Díaz MunicipioJuncos MunicipioLajas MunicipioLares MunicipioLas Marías MunicipioLas Piedras MunicipioLoíza MunicipioLuquillo MunicipioManatí MunicipioMaricao MunicipioMaunabo MunicipioMayagüez MunicipioMoca MunicipioMorovis MunicipioNaguabo MunicipioNaranjito MunicipioOrocovis MunicipioPatillas MunicipioPeñuelas MunicipioPonce MunicipioQuebradillas MunicipioRincón MunicipioRío Grande MunicipioSabana Grande MunicipioSalinas MunicipioSan Germán MunicipioSan Juan MunicipioSan Lorenzo MunicipioSan Sebastián MunicipioSanta Isabel MunicipioToa Alta MunicipioToa Baja MunicipioTrujillo Alto MunicipioUtuado MunicipioVega Alta MunicipioVega Baja MunicipioVieques MunicipioVillalba MunicipioYabucoa MunicipioYauco Municipio,3318447,1028513.0,196934.0,1845.0,1449091.0
2019,Rhode Island,Bristol CountyKent CountyNewport CountyProvidence CountyWashington County,1057231,533878.0,30455.0,3593.0,125826.0
2019,South Carolina,Abbeville CountyAiken CountyAllendale CountyAnderson CountyBamberg CountyBarnwell CountyBeaufort CountyBerkeley CountyCalhoun CountyCharleston CountyCherokee CountyChester CountyChesterfield CountyClarendon CountyColleton CountyDarlington CountyDillon CountyDorchester CountyEdgefield CountyFairfield CountyFlorence CountyGeorgetown CountyGreenville CountyGreenwood CountyHampton CountyHorry CountyJasper CountyKershaw CountyLancaster CountyLaurens CountyLee CountyLexington CountyMcCormick CountyMarion CountyMarlboro CountyNewberry CountyOconee CountyOrangeburg CountyPickens CountyRichland CountySaluda CountySpartanburg CountySumter CountyUnion CountyWilliamsburg CountyYork County,5020806,2275531.0,139526.0,32797.0,741650.0
2019,South Dakota,Aurora CountyBeadle CountyBennett CountyBon Homme CountyBrookings CountyBrown CountyBrule CountyBuffalo CountyButte CountyCampbell CountyCharles Mix CountyClark CountyClay CountyCodington CountyCorson CountyCuster CountyDavison CountyDay CountyDeuel CountyDewey CountyDouglas CountyEdmunds CountyFall River CountyFaulk CountyGrant CountyGregory CountyHaakon CountyHamlin CountyHand CountyHanson CountyHarding CountyHughes CountyHutchinson CountyHyde CountyJackson CountyJerauld CountyJones CountyKingsbury CountyLake CountyLawrence CountyLincoln CountyLyman CountyMcCook CountyMcPherson CountyMarshall CountyMeade CountyMellette CountyMiner CountyMinnehaha CountyMoody CountyOglala Lakota CountyPennington CountyPerkins CountyPotter CountyRoberts CountySanborn CountySpink CountyStanley CountySully CountyTodd CountyTripp CountyTurner CountyUnion CountyWalworth CountyYankton CountyZiebach County,870638,443891.0,15736.0,2663.0,110553.0
2019,Tennessee,Anderson CountyBedford CountyBenton CountyBledsoe CountyBlount CountyBradley CountyCampbell CountyCannon CountyCarroll CountyCarter CountyCheatham CountyChester CountyClaiborne CountyClay CountyCocke CountyCoffee CountyCrockett CountyCumberland CountyDavidson CountyDecatur CountyDeKalb CountyDickson CountyDyer CountyFayette CountyFentress CountyFranklin CountyGibson CountyGiles CountyGrainger CountyGreene CountyGrundy CountyHamblen CountyHamilton CountyHancock CountyHardeman CountyHardin CountyHawkins CountyHaywood CountyHenderson CountyHenry CountyHickman CountyHouston CountyHumphreys CountyJackson CountyJefferson CountyJohnson CountyKnox CountyLake CountyLauderdale CountyLawrence CountyLewis CountyLincoln CountyLoudon CountyMcMinn CountyMcNairy CountyMacon CountyMadison CountyMarion CountyMarshall CountyMaury CountyMeigs CountyMonroe CountyMontgomery CountyMoore CountyMorgan CountyObion CountyOverton CountyPerry CountyPickett CountyPolk CountyPutnam CountyRhea CountyRoane CountyRobertson CountyRutherford CountyScott CountySequatchie CountySevier CountyShelby CountySmith CountyStewart CountySullivan CountySumner CountyTipton CountyTrousdale CountyUnicoi CountyUnion CountyVan Buren CountyWarren CountyWashington CountyWayne CountyWeakley CountyWhite CountyWilliamson CountyWilson County,6709356,3109872.0,172799.0,18830.0,996930.0
2019,Texas,Anderson CountyAndrews CountyAngelina CountyAransas CountyArcher CountyArmstrong CountyAtascosa CountyAustin CountyBailey CountyBandera CountyBastrop CountyBaylor CountyBee CountyBell CountyBexar CountyBlanco CountyBorden CountyBosque CountyBowie CountyBrazoria CountyBrazos CountyBrewster CountyBriscoe CountyBrooks CountyBrown CountyBurleson CountyBurnet CountyCaldwell CountyCalhoun CountyCallahan CountyCameron CountyCamp CountyCarson CountyCass CountyCastro CountyChambers CountyCherokee CountyChildress CountyClay CountyCochran CountyCoke CountyColeman CountyCollin CountyCollingsworth CountyColorado CountyComal CountyComanche CountyConcho CountyCooke CountyCoryell CountyCottle CountyCrane CountyCrockett CountyCrosby CountyCulberson CountyDallam CountyDallas CountyDawson CountyDeaf Smith CountyDelta CountyDenton CountyDeWitt CountyDickens CountyDimmit CountyDonley CountyDuval CountyEastland CountyEctor CountyEdwards CountyEllis CountyEl Paso CountyErath CountyFalls CountyFannin CountyFayette CountyFisher CountyFloyd CountyFoard CountyFort Bend CountyFranklin CountyFreestone CountyFrio CountyGaines CountyGalveston CountyGarza CountyGillespie CountyGlasscock CountyGoliad CountyGonzales CountyGray CountyGrayson CountyGregg CountyGrimes CountyGuadalupe CountyHale CountyHall CountyHamilton CountyHansford CountyHardeman CountyHardin CountyHarris CountyHarrison CountyHartley CountyHaskell CountyHays CountyHemphill CountyHenderson CountyHidalgo CountyHill CountyHockley CountyHood CountyHopkins CountyHouston CountyHoward CountyHudspeth CountyHunt CountyHutchinson CountyIrion CountyJack CountyJackson CountyJasper CountyJeff Davis CountyJefferson CountyJim Hogg CountyJim Wells CountyJohnson CountyJones CountyKarnes CountyKaufman CountyKendall CountyKenedy CountyKent CountyKerr CountyKimble CountyKing CountyKinney CountyKleberg CountyKnox CountyLamar CountyLamb CountyLampasas CountyLa Salle CountyLavaca CountyLee CountyLeon CountyLiberty CountyLimestone CountyLipscomb CountyLive Oak CountyLlano CountyLoving CountyLubbock CountyLynn CountyMcCulloch CountyMcLennan CountyMcMullen CountyMadison CountyMarion CountyMartin CountyMason CountyMatagorda CountyMaverick CountyMedina CountyMenard CountyMidland CountyMilam CountyMills CountyMitchell CountyMontague CountyMontgomery CountyMoore CountyMorris CountyMotley CountyNacogdoches CountyNavarro CountyNewton CountyNolan CountyNueces CountyOchiltree CountyOldham CountyOrange CountyPalo Pinto CountyPanola CountyParker CountyParmer CountyPecos CountyPolk CountyPotter CountyPresidio CountyRains CountyRandall CountyReagan CountyReal CountyRed River CountyReeves CountyRefugio CountyRoberts CountyRobertson CountyRockwall CountyRunnels CountyRusk CountySabine CountySan Augustine CountySan Jacinto CountySan Patricio CountySan Saba CountySchleicher CountyScurry CountyShackelford CountyShelby CountySherman CountySmith CountySomervell CountyStarr CountyStephens CountySterling CountyStonewall CountySutton CountySwisher CountyTarrant CountyTaylor CountyTerrell CountyTerry CountyThrockmorton CountyTitus CountyTom Green CountyTravis CountyTrinity CountyTyler CountyUpshur CountyUpton CountyUvalde CountyVal Verde CountyVan Zandt CountyVictoria CountyWalker CountyWaller CountyWard CountyWashington CountyWebb CountyWharton CountyWheeler CountyWichita CountyWilbarger CountyWillacy CountyWilliamson CountyWilson CountyWinkler CountyWise CountyWood CountyYoakum CountyYoung CountyZapata CountyZavala County,28260856,13253631.0,708827.0,93394.0,4072194.0
2019,Utah,Beaver CountyBox Elder CountyCache CountyCarbon CountyDaggett CountyDavis CountyDuchesne CountyEmery CountyGarfield CountyGrand CountyIron CountyJuab CountyKane CountyMillard CountyMorgan CountyPiute CountyRich CountySalt Lake CountySan Juan CountySanpete CountySevier CountySummit CountyTooele CountyUintah CountyUtah CountyWasatch CountyWashington CountyWayne CountyWeber County,3096848,1497354.0,55539.0,4322.0,298537.0
2019,Vermont,Addison CountyBennington CountyCaledonia CountyChittenden CountyEssex CountyFranklin CountyGrand Isle CountyLamoille CountyOrange CountyOrleans CountyRutland CountyWashington CountyWindham CountyWindsor County,624313,329028.0,12323.0,581.0,65652.0
2019,Virginia,Accomack CountyAlbemarle CountyAlleghany CountyAmelia CountyAmherst CountyAppomattox CountyArlington CountyAugusta CountyBath CountyBedford CountyBland CountyBotetourt CountyBrunswick CountyBuchanan CountyBuckingham CountyCampbell CountyCaroline CountyCarroll CountyCharles City CountyCharlotte CountyChesterfield CountyClarke CountyCraig CountyCulpeper CountyCumberland CountyDickenson CountyDinwiddie CountyEssex CountyFairfax CountyFauquier CountyFloyd CountyFluvanna CountyFranklin CountyFrederick CountyGiles CountyGloucester CountyGoochland CountyGrayson CountyGreene CountyGreensville CountyHalifax CountyHanover CountyHenrico CountyHenry CountyHighland CountyIsle of Wight CountyJames City CountyKing and Queen CountyKing George CountyKing William CountyLancaster CountyLee CountyLoudoun CountyLouisa CountyLunenburg CountyMadison CountyMathews CountyMecklenburg CountyMiddlesex CountyMontgomery CountyNelson CountyNew Kent CountyNorthampton CountyNorthumberland CountyNottoway CountyOrange CountyPage CountyPatrick CountyPittsylvania CountyPowhatan CountyPrince Edward CountyPrince George CountyPrince William CountyPulaski CountyRappahannock CountyRichmond CountyRoanoke CountyRockbridge CountyRockingham CountyRussell CountyScott CountyShenandoah CountySmyth CountySouthampton CountySpotsylvania CountyStafford CountySurry CountySussex CountyTazewell CountyWarren CountyWashington CountyWestmoreland CountyWise CountyWythe CountyYork CountyAlexandria cityBristol cityBuena Vista cityCharlottesville cityChesapeake cityColonial Heights cityCovington cityDanville cityEmporia cityFairfax cityFalls Church cityFranklin cityFredericksburg cityGalax cityHampton cityHarrisonburg cityHopewell cityLexington cityLynchburg cityManassas cityManassas Park cityMartinsville cityNewport News cityNorfolk cityNorton cityPetersburg cityPoquoson cityPortsmouth cityRadford cityRichmond cityRoanoke citySalem cityStaunton citySuffolk cityVirginia Beach cityWaynesboro cityWilliamsburg cityWinchester city,8454463,4156018.0,200850.0,120385.0,865691.0
